#True quantities 
# 
#true Catch 
779.7843 617.2762 507.5375 435.8014 389.0766 358.7515 340.9981 329.8845 322.8006 318.7182 316.7664 314.9329 314.2933 313.0533 313.2905 314.3256 313.5405 313.6653 312.6026 311.9771 311.6874 312.836 312.8885 312.0045 311.2421 311.2319 311.2539 312.0216 311.7867 311.3108 311.9461 310.7972 310.4318 311.8726 311.3568 310.6011 311.0889 310.3958 310.7905 311.3845 311.5082 302.7064 286.0489 266.1489 246.8793 230.5855 215.7754 203.2844 192.6406 182.5644 174.7811 167.7552 163.4185 158.0098 153.6335 150.3217 147.0919 144.9323 141.8153 140.7333 138.5134 136.4409 135.4932 134.0145 133.0543 131.2996 133.0392 131.1124 128.8587 131.4166 135.2999 139.3531 144.0783 147.1056 150.8444 154.1912 157.3198 160.8631 163.5755 166.3053 174.886 181.0516 182.854 185.9401 188.1229 190.9369 192.5094 193.6392 196.0517 197.2632 198.8343 199.0417 201.6744 202.2943 201.6521 202.8148 203.7547 10.18274 11.0493 12.17748 44.29407 15.27909 17.09263 19.32026 111.5156 212.8856 95.69478 31.76429 34.99882 127.9164 228.8027 
779.7843 618.9105 509.3049 436.6019 390.0379 360.4284 341.3765 328.8131 321.858 317.673 314.2687 313.1315 313.797 313.9613 313.4583 313.5509 313.3916 312.6086 312.0455 311.7432 312.2935 313.7607 313.554 312.5639 312.1238 311.4998 311.9226 312.4244 312.3359 311.9643 311.3757 312.0256 311.3674 311.5272 311.8712 311.5493 311.6494 312.3413 313.0824 311.6679 312.7649 303.7012 286.627 267.6939 247.6142 229.252 214.4805 201.1086 189.6975 181.1744 173.7323 168.5748 161.8785 158.0357 153.946 150.9655 147.8182 144.7874 141.6006 139.9961 137.9608 135.8988 134.3919 133.8095 133.053 131.2498 131.9747 130.433 128.1239 130.6446 135.008 139.0048 142.7536 147.1005 150.8945 155.0358 157.1634 160.9595 163.3953 166.0864 173.7636 179.3044 183.1461 185.8541 187.6346 188.9927 191.5668 193.008 194.4719 195.8151 197.7073 199.8848 200.8254 201.1043 202.8559 203.9174 204.8521 10.17153 11.03309 12.17137 102.385 15.29948 17.09341 108.8968 209.8268 268.2971 28.42326 31.70604 34.98301 127.7732 228.5454 
779.7843 617.9694 506.5567 435.1564 388.7196 359.6377 341.7607 330.4158 321.5096 316.8402 315.5408 313.401 312.815 312.8381 312.485 312.4107 313.1363 313.4656 313.0574 312.5071 312.1099 311.2654 310.7975 311.101 312.197 312.8258 312.5303 312.6034 313.392 312.4301 312.6289 312.6014 312.4647 312.2885 312.5105 311.8864 310.8637 311.2493 311.2904 311.8651 311.158 302.2402 285.7693 266.4206 247.8505 229.5728 214.288 202.8294 191.5863 182.6906 173.3203 166.9554 161.7687 156.7118 153.652 150.5658 146.959 143.7246 143.0451 140.1634 138.2821 136.7973 135.1973 134.1822 132.622 132.102 133.0083 130.7622 129.5532 130.8823 135.1832 139.3421 144.1738 147.7936 151.499 154.1647 157.5537 160.5601 164.5694 165.4677 173.353 179.3687 182.3598 184.6532 187.8651 189.3966 191.1013 193.3549 196.022 197.0456 199.0075 200.0365 201.0937 202.1834 202.5579 203.3908 204.3292 10.18765 11.036 12.18114 13.5616 15.19461 17.10182 19.38586 21.97715 24.93719 28.32048 31.73955 35.03074 37.8444 39.95345 
779.7843 616.0632 507.5495 434.1508 387.1075 357.3809 339.4864 328.8364 323.0742 317.9135 315.957 314.2726 313.6443 312.0563 312.2909 311.6855 312.7673 312.627 313.022 312.3199 312.8826 313.2876 313.7469 314.5233 313.6814 312.1953 311.8605 311.595 311.3347 311.675 312.0123 311.3557 311.8422 311.0399 311.8943 311.2895 310.3232 310.7513 310.6805 310.6935 310.7271 301.5024 286.1376 267.9631 249.0717 230.6997 216.2339 202.4672 189.8212 181.0852 173.6501 168.0711 162.4161 156.7255 154.1644 150.3269 147.3796 144.7622 142.1049 140.294 137.8314 136.7158 135.6474 133.7949 132.6331 131.5742 132.3936 130.5069 129.3853 131.0947 134.9236 140.0771 143.3348 148.3287 150.832 153.682 158.6541 161.4969 163.4556 166.8076 174.2026 179.9168 183.4091 184.6273 187.1357 190.1429 192.6068 193.5925 195.8564 196.9823 198.4997 200.3574 201.3034 201.7526 202.7479 203.227 204.1646 10.16515 11.04546 12.18403 102.4625 15.30387 17.07814 19.34046 22.00287 24.98086 28.28034 31.73012 35.06763 37.84002 NA 
#true CPUE 
771.9456 609.4424 499.8468 428.2523 381.6062 351.324 333.591 322.4806 315.4066 311.3317 309.3849 307.5463 306.9082 305.6672 305.9002 306.9495 306.1627 306.2776 305.2157 304.5908 304.2971 305.4555 305.508 304.6086 303.844 303.8413 303.8679 304.6378 304.4026 303.9381 304.5748 303.4128 303.0502 304.5002 303.9791 303.2184 303.7103 303.0135 303.3945 303.9833 304.1163 296.242 281.0615 262.7434 244.954 229.9954 216.3658 204.9112 195.1897 185.9005 178.8169 172.3932 168.6002 163.5885 159.767 156.7523 153.7635 151.7913 148.7744 147.7858 145.5912 143.5143 142.5159 140.9429 139.8479 137.9087 137.8906 138.3065 138.5365 143.8878 150.5237 157.2647 164.5104 169.8136 175.6346 180.8033 185.5646 190.4856 194.573 198.6896 205.5731 210.3377 210.7828 212.5086 213.4384 214.9873 215.393 215.4626 216.9347 217.3206 218.2113 217.9104 220.1888 220.6165 219.881 221.0564 222.0276 26.35205 26.08129 26.05004 56.85183 26.31882 26.17118 26.1586 115.5086 213.8802 93.57593 26.32963 26.28872 116.0835 214.8391 
771.9456 611.076 501.6087 429.0453 382.5599 352.994 333.9678 321.4125 314.4709 310.2942 306.8811 305.7424 306.4081 306.5697 306.0762 306.1668 305.9973 305.2143 304.6543 304.3454 304.901 306.3843 306.1746 305.1829 304.7372 304.1031 304.5446 305.0551 304.9424 304.5673 303.9873 304.6386 303.983 304.1385 304.4751 304.152 304.2556 304.9583 305.7063 304.2744 305.368 297.2303 281.6526 264.2863 245.6859 228.6374 215.0536 202.7252 192.2237 184.522 177.7658 173.2426 167.0061 163.6258 160.0907 157.4103 154.4937 151.6371 148.564 147.0349 145.0365 142.9526 141.398 140.7374 139.8524 137.8804 136.828 137.6388 137.7953 143.126 150.2461 156.89 163.1726 169.8604 175.6849 181.6663 185.3888 190.6769 194.4341 198.467 204.3713 208.5601 211.0936 212.4742 212.9258 213.0353 214.4276 214.8235 215.3377 215.8639 217.106 218.7858 219.38 219.4567 221.0829 222.1663 223.1329 26.32287 26.04299 26.03704 114.9619 26.35352 26.17233 115.5168 213.8277 269.3135 26.40528 26.28125 26.27682 115.9718 214.5717 
771.9456 610.1339 498.8562 427.6053 381.2463 352.1984 334.3494 323.0164 314.1118 309.4485 308.1558 306.0172 305.4178 305.4389 305.1031 305.0208 305.7377 306.0732 305.6792 305.1359 304.7292 303.878 303.4196 303.7209 304.8117 305.4298 305.1366 305.2249 306.0008 305.0216 305.2289 305.2297 305.0974 304.9007 305.1223 304.4986 303.4757 303.8637 303.8966 304.4717 303.7781 295.7755 280.7833 263.0258 245.9291 228.9608 214.8622 204.4672 194.119 186.0434 177.3394 171.5935 166.9159 162.2757 159.7876 157.0017 153.6301 150.5628 150.0243 147.2041 145.3697 143.8789 142.2043 141.1059 139.4143 138.7386 137.848 137.9672 139.2579 143.3397 150.4129 157.2347 164.5969 170.4702 176.3262 180.7726 185.7804 190.2625 195.5974 197.8308 203.9808 208.6498 210.2583 211.2144 213.1499 213.4151 213.9628 215.1882 216.8815 217.0999 218.3907 218.9175 219.6235 220.5108 220.8081 221.6365 222.6057 26.36481 26.04974 26.05797 26.11845 26.17325 26.18546 26.24749 26.2218 26.20562 26.30962 26.30897 26.31267 26.30471 26.31619 
771.9456 608.2278 499.8517 426.5945 379.642 349.9557 332.0817 321.4443 315.6888 310.5184 308.5598 306.8835 306.2555 304.6636 304.9061 304.2975 305.3818 305.2373 305.6344 304.9283 305.4925 305.906 306.363 307.1242 306.2774 304.8027 304.4703 304.2094 303.9498 304.2849 304.6308 303.9736 304.4557 303.6545 304.5055 303.9041 302.9388 303.3564 303.2876 303.2997 303.3359 295.036 281.1608 264.5734 247.1521 230.0966 216.8219 204.0864 192.3355 184.4151 177.6887 172.7251 167.5663 162.2843 160.3067 156.7649 154.0471 151.6104 149.0843 147.343 144.911 143.7899 142.6751 140.7139 139.4308 138.2075 137.2389 137.7031 139.0812 143.5642 150.1558 158.0097 163.764 171.071 175.6219 180.3154 186.9113 191.2366 194.483 199.2134 204.8439 209.2039 211.3248 211.2319 212.473 214.2145 215.4861 215.4008 216.6987 217.0173 217.8823 219.2489 219.8677 220.0852 220.9631 221.4838 222.4539 26.30624 26.07236 26.06411 115.0255 26.36115 26.14891 26.18599 26.25252 26.25151 26.27234 26.30115 26.34036 26.3017 NA 
#true total allowable catch 
