#True quantities 
# 
#recruitment 
NA 1001.205 999.4173 999.7556 997.481 1001.31 999.8608 997.6656 999.7455 1000.048 999.3933 1002.034 1000.555 999.3905 999.5469 997.8339 1001.121 999.2678 999.7249 999.7074 1000.072 999.2549 998.7952 1001.06 999.4154 1001.244 999.8809 998.0206 999.6087 999.0133 998.9474 999.1161 998.9407 1000.389 1000.529 999.8468 999.2581 999.5642 998.6872 999.4731 998.5171 1003.473 1007.534 1011.895 1016.486 1017.918 1023.041 1025.626 1032.719 1032.948 1039.13 1042.09 1047.964 1049.594 1056.328 1059.01 1064.122 1069.239 1071.412 1073.855 1080.023 1080.986 1087.052 1091.026 1096.319 1099.15 1099.711 1176.581 1251.488 1331.99 1406.415 1484.374 1561.363 1637.078 1712.908 1790.81 1865.854 1943.788 2021.338 2097.815 2095.169 2103.782 2113.098 2119.56 2124.983 2127.01 2139.598 2142.385 2148.683 2152.013 2164.077 2166.271 2177.645 2180.913 2181.377 2196.612 2200.625 2175.159 2178.074 2180.426 2179.722 2183.241 2184.467 2187.195 2188.23 2191.636 2194.771 2195.318 2189.588 2192.671 2190.548 
NA 1000.459 999.2876 1001.408 1000.557 999.24 998.5721 1001.436 999.0399 998.957 999.6313 1000.713 999.7891 998.8149 1000.271 1002.11 999.7187 1000.935 999.0547 1000.264 1001.318 999.3229 998.4526 999.1113 998.0477 999.5238 999.6773 999.3204 999.3506 999.9644 1000.22 1000.104 1000.311 999.9461 1000.365 999.2755 999.037 998.7282 999.7937 998.5962 999.0465 1005.458 1007.587 1011.529 1015.669 1018.24 1023.482 1027.183 1031.968 1037.092 1039.059 1044.189 1045.974 1052.303 1055.768 1059.174 1064.224 1066.548 1072.629 1075.409 1079.461 1083.809 1087.504 1090.371 1093.408 1097.744 1099.474 1175.095 1252.19 1330.432 1407.424 1485.501 1561.608 1636.356 1715.567 1790.128 1866.355 1941.909 2019.29 2097.588 2102.335 2106.019 2108.846 2115.874 2124.512 2129.496 2137.456 2139.174 2149.877 2157.52 2161.552 2168.794 2170.809 2179.736 2189.134 2189.559 2202.411 2191.937 2177.345 2178.622 2184.475 2184.07 2182.761 2184.077 2188.4 2190.033 2187.642 2193.9 2194.889 2197.187 2197.647 
NA 999.0154 998.8765 1001.795 1000.774 999.5278 1002.102 998.439 997.7453 1000.342 998.9962 998.1281 999.451 998.4861 999.1789 998.7475 996.9692 1000.768 1000.14 999.201 996.9583 999.1299 999.1533 1000.209 1001.089 999.7867 999.6627 1000.54 999.2127 998.1187 999.5289 998.5952 999.9086 1000.055 1000.678 999.43 1000.769 998.9063 1000.215 999.6179 999.3089 1003.221 1009.731 1013.754 1016.828 1019.387 1023.213 1027.395 1032.446 1034.786 1039.92 1044.772 1046.559 1052.569 1055.464 1059.971 1064.821 1066.62 1069.691 1075.712 1081.356 1081.068 1086.236 1090.659 1094.934 1099.684 1100.044 1176.179 1251.654 1330.858 1406.688 1482.158 1560.626 1639.356 1715.929 1793.674 1869.131 1943.35 2024.528 2096.732 2096.892 2103.321 2113.554 2115.77 2123.651 2130.556 2138.248 2138.523 2150.685 2153.056 2162.454 2170.978 2173.212 2182.761 2184.169 2191.519 2200.083 2172.481 2178.017 2175.88 2181.276 2182.15 2187.85 2184.34 2191.34 NA NA NA NA NA NA 
NA 999.0679 999.4669 998.1355 997.9731 1001.036 1000.743 999.3436 997.6566 998.9229 999.8066 999.7634 998.4387 999.6563 1000.524 998.1852 997.8483 998.5198 998.8896 1000.409 1002.041 1001.582 998.4833 999.1947 999.1124 997.0112 1000.436 998.8029 999.1426 998.3013 1000.225 998.7771 1000.754 999.1837 999.5038 998.0937 998.3725 999.3595 999.5387 999.5832 1000.354 1002.734 1008.682 1011.737 1016.83 1020.609 1023.151 1028.591 1028.806 1035.084 1039.219 1043.065 1044.724 1050.973 1056.77 1061.756 1063.01 1066.807 1072.666 1074.49 1081.11 1084.074 1087.346 1093.016 1095.763 1098.948 1099.788 1174.895 1253.803 1329.848 1406.452 1483.799 1557.756 1637.224 1709.456 1790.323 1868.89 1943.832 2019.044 2100.494 2100.303 2111.239 2111.996 2118.506 2122.901 2129.32 2138.722 2141.686 2146.793 2154.572 2162.238 2170.695 2173.386 2179.951 2189.914 2193.163 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
#Catch 
NA 163.7143 129.8458 107.1464 90.17449 82.30407 74.78574 71.71274 69.53584 67.22282 66.45042 67.2039 65.51172 66.92812 64.73704 65.41898 65.20771 66.51653 64.692 65.81931 65.53412 65.19595 66.0988 64.52557 64.86687 65.39241 65.14303 65.23937 65.73497 64.66274 66.06117 65.28291 65.34773 65.93484 65.2266 65.11562 64.77555 64.31639 65.34676 65.72359 65.19897 75.82565 83.93771 89.73322 89.59713 92.52278 91.49037 92.61806 92.18351 92.54982 92.40648 93.98245 94.45038 95.59979 94.59849 96.80163 97.79759 100.2969 99.28026 100.0884 101.2179 102.0725 104.0832 104.1614 104.2968 105.8941 104.0297 107.8674 109.0064 110.2662 115.7909 122.9904 129.2582 136.1971 140.6546 147.0876 152.427 157.7301 161.9875 167.308 171.4541 176.9244 179.3851 182.2712 183.0157 182.1832 182.96 185.0795 183.2696 184.416 184.6922 185.0977 185.8407 185.3117 186.1483 186.2239 229.3372 39.7119 39.25978 39.31993 39.37079 39.36654 39.43838 39.46901 39.52667 39.55384 39.62378 39.68893 39.70736 39.61234 30.9988 
NA 164.1972 130.394 106.7387 91.11206 82.06688 75.07434 71.20555 68.56959 67.77243 66.17108 67.42361 67.06744 66.61394 64.12338 65.23413 64.90216 65.86007 65.70064 65.0009 65.42806 64.07205 65.49015 66.16934 64.95124 65.65725 65.70979 65.60771 64.58954 64.94214 64.8314 66.42357 65.16856 65.45867 66.12254 66.32737 64.28528 64.76117 66.27473 65.31769 65.45739 75.69809 85.28156 88.24082 90.53663 91.52023 92.24205 92.64513 92.28845 91.71321 93.13836 93.69858 93.91903 95.63623 94.83591 98.10271 97.54349 98.97942 99.2722 100.1821 103.0121 101.0533 103.7162 103.9143 106.0111 105.8328 103.5777 106.6477 109.277 110.2905 117.0182 122.5945 129.1727 135.1034 140.9956 146.6143 152.2567 158.1815 162.2315 167.3616 170.5976 177.5695 180.6971 181.3895 182.2884 182.8807 182.8964 184.0463 184.2372 184.6814 185.114 184.4686 185.1564 187.3495 185.2548 185.0291 212.401 48.12461 39.56224 39.30728 39.33824 39.45219 39.45348 39.43825 39.47035 39.55682 39.59486 39.56017 39.68153 39.70803 39.75805 
NA 168.3644 130.673 105.3335 91.96738 82.75488 75.42305 70.42899 69.26956 66.83861 66.97738 65.55262 65.84927 64.5877 67.14072 65.43974 65.80827 64.82978 65.79327 64.07041 66.52515 65.87541 66.36679 64.85588 64.05728 64.75147 64.63108 65.75179 65.52914 65.50903 65.04254 65.64216 65.65373 65.95355 65.51834 65.71727 65.46606 64.28336 65.96552 64.80305 64.44592 76.03549 85.17095 87.85001 92.51576 90.93409 92.83938 91.31318 94.34512 92.48214 92.44472 93.63776 93.58703 94.03319 95.60908 97.52214 97.43168 100.0591 100.3189 99.84332 101.3202 102.2798 103.8435 105.0262 104.6242 105.2603 103.7137 107.321 107.656 112.2957 116.2282 123.1659 129.2947 134.1281 143.1081 146.3782 152.1308 157.8115 163.5217 167.748 171.1718 177.5778 179.4943 181.698 182.1683 182.2276 183.8351 183.1882 184.7109 184.097 184.975 185.8392 184.8413 185.367 186.7849 187.0011 228.5599 39.70198 39.2115 39.31881 39.28883 39.39444 39.41874 39.52999 39.47525 NA NA NA NA NA NA 
NA 165.3999 128.2608 106.3796 91.60606 81.66633 74.68987 71.53207 68.51454 67.95809 67.1606 66.37708 66.01843 65.47492 65.12801 66.5018 64.78701 65.16741 66.44647 65.91895 64.69749 65.01728 65.34946 65.26893 65.44112 65.19291 65.41117 65.14416 65.0561 65.53138 66.00935 65.33775 64.88903 64.40909 66.63719 65.44339 65.62991 64.82472 65.1008 65.36376 65.40245 75.5754 84.61818 89.80432 89.37714 92.16732 92.6489 92.06243 92.33665 92.30074 93.11119 94.02769 93.65471 94.63412 94.69446 97.80442 98.87487 98.90996 98.33833 100.2857 102.295 102.8408 102.9953 104.3272 105.3114 105.9177 104.3495 106.8924 108.1706 112.2757 116.2474 122.9818 128.534 136.1939 140.785 146.6868 152.0799 157.0398 162.9585 167.8494 169.7095 178.0268 179.8762 183.7052 182.5838 182.4528 183.0339 183.4069 184.7363 184.9116 185.0608 184.8181 185.9026 186.6578 184.9686 186.4025 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
#fishing mortality 
