#True quantities 
# 
#recruitment 
NA 34093.83 34012.44 34000.23 34065.76 34018.04 34046.41 34017.7 34043.15 34041.84 34023.62 34044.01 34001.9 34054.77 33997.01 34028.71 34008.75 34018.66 33973.41 34066.76 34050.6 34114.07 34066.78 34043.64 34053.82 34028.28 34053.48 34056.99 34035 34036.23 33971 34061.72 33971.34 34010.63 34055.24 34084.04 34068.82 34097.36 34075.17 34078.7 34056.69 34036.23 34060.81 34063.53 34089.32 34034.32 34060.27 34042.45 34069.14 33990.07 34051 33987.97 34030.33 34033.99 34011.12 34077.94 33911.16 34030.4 34033.82 34025.96 34029.61 34005.41 33952.26 34035.84 34016.64 33970.81 34061.88 33971.39 33999.94 33994.6 33993.62 66255.79 55123.49 90808.99 245969.7 108576.1 249305.7 295021.3 390741 472551.7 702018.3 920811.2 1118854 1113154 867873.1 987111.3 974924.4 946573.3 955439.8 1090457 1215996 1452870 1539788 1790498 1984844 2001578 1811392 1756994 1751960 1753387 
NA 34066.5 34080.12 34099.66 34038.59 34069.53 34057.56 34022.18 34026.55 33993.94 34059.8 34022.86 33982.04 34011.31 34009.66 34053.18 34048.7 34078.66 34042.41 34030.27 34067.41 33987.7 34014.97 34009.62 34026.98 34049.06 34092.47 34094.53 34016.86 34039.98 34039.35 34109.24 33991.91 34097.61 34061.12 34063.21 34038.75 34031.77 33978.39 34065.1 34035.77 34057.22 34063.76 34011.2 34040.62 34080.58 34051.69 34048.53 34027.35 34086.32 33983.63 34036.36 34037.53 33962.53 34065.04 34002.49 34046.61 33942.7 34023.64 34055.91 33982.64 34019.18 33975.71 33980.51 34087.2 34011.78 33989.74 34029.79 34003.6 34045.46 34024.02 66219.49 55239.55 90730.64 245988.3 108657.4 248696.1 294806.7 391355.9 471810.8 700896 919370 1120501 1116534 867890.5 985979.2 974588.4 946090.3 957091.8 1088636 1218135 1452864 1538520 1790546 1987959 2004082 1809695 1757510 1754978 1755827 
NA 34061.83 34085.3 34119.56 34019.1 34081.26 34035.43 34157.57 34049.71 34082.75 34102.01 34007.4 34025.51 34087.24 34031.66 34036.39 34064.92 34094.97 33993.91 34021.51 34017.45 34049.95 34056.44 34009.81 34036.49 34056.5 34041.16 34054.47 34015.41 34072.36 34057.59 34084.5 34017.04 34057 34095.71 33985.23 34024.15 34069.93 33982.3 34078.91 34085.63 34035.29 33985.7 34091.36 34045.88 34058.79 34083.4 33996.88 34030.62 34031.65 34026.09 33960.77 33969.82 33970.6 34027.14 34003.79 34047.75 34040.55 33996.47 33966.08 33989.2 33945.12 33991.79 33985.23 33969.54 33946.67 34003.43 33958.26 33970.55 34043.59 34052.13 66189.62 55326.91 90811.19 245438.2 108526 248876.6 295084.3 391507.3 472496 701369.1 922849.1 1116934 1113965 868270.9 986071.2 974923.8 945693.7 957435.5 1090158 1215428 1450188 1540489 1789401 1984910 2003818 1811293 1755716 1754533 1755492 
NA 34074.53 34050.2 34071.35 33999.17 34089.03 34016.76 34049.24 34049.13 34035.48 34014.25 34030.64 34025.1 34019.05 34052.94 34034.77 34051.94 34093.91 33965.36 34080.13 33977.09 33982.85 34097.23 34033.34 33989.07 34045.32 34080.55 34044.74 34021.62 34060.58 34043.09 34053.53 34052.17 34024.04 34047.78 34054.79 34104.54 34018.19 34071.96 34038.62 34043.42 34118.86 34073.07 34052.2 33978.36 33994.19 34066.68 34003.6 34009.16 34027.11 34053.29 34054.13 34010.58 34013.81 33977.81 33987.79 34021.16 33986.34 34011.52 34036.83 34073.71 33961.42 33975.54 34010.63 33973.13 34031.51 34013.67 34000.71 33995.55 33995.58 34061.39 66182.08 55266.76 90718.48 245439.8 108480.6 249564.3 295421.8 390697.4 472817.2 701708.2 922273.1 1118632 1114622 868853.6 986216 972837.9 948516.9 957332.2 1090863 1217787 1454125 1540608 1790970 1983294 2007734 1812846 1756891 1755817 1757823 
NA 34053.02 34067.99 34066.03 34019.32 33993.89 34044.98 34032.79 34017.76 34112.1 33999.44 33980.74 34097.38 34098.57 34007.26 34039.93 34080.33 34035.31 34006.06 34076.52 34044.76 33998.94 34096.07 34051.79 34069.44 34036.18 34048.6 34038.5 34051.54 34070.9 34087.84 34024.17 34059.14 34040.34 34007.75 34078.75 34059.03 34039.05 34104.59 33971.04 34028.32 34066.09 34004.55 34062.54 34094.19 34024.61 34007.52 34012.22 34121.26 33963.05 34114.8 34051.39 34013.45 33991.78 34016.65 33977.09 34018.45 34007.82 33934.56 33977.13 34037.83 34031.37 34024.09 33948.38 34004.39 34033.87 33990.07 34046.42 34003.89 34047.06 34053.94 66232.21 55282.87 90656.24 245319.2 108711.4 249275.3 294957.4 390847.3 472307.4 700628.1 921421.1 1118379 1115869 869318.9 985436.9 975741.2 947268.6 957869.4 1090709 1215623 1456580 1541759 1791291 1984900 2000274 1813432 1754083 1756656 1755145 
NA 34025.76 34050.29 34099.45 34018.67 34062.66 34057.74 33990.22 34000.75 34026.35 34021.94 34022.29 34079.47 34070.96 33989.43 34062.56 34031.84 34076.99 34022.68 34054.32 34047.27 34002.79 34090.9 34032.21 34018.45 33990.72 34079.69 34030.87 34038.03 34012.41 34077.37 33989.4 34062.29 34095.43 34012.9 34059.63 34046.82 34011.45 34080.59 34032.74 34008.18 33972.72 34097.89 33981.2 34045.61 34065.63 34011.83 34046.74 34073.08 34009.57 34012.91 33984.1 34015.18 34037.43 34047.67 33979.82 33938.76 34037.28 34021.63 34006.09 34079.45 34020.75 33959.01 34008.19 34039.18 34038.19 34027.02 33956.29 34032.6 33991.82 33968.78 66409.15 55251.12 90779.76 245462.2 108659.1 248893.7 295111.6 390976.5 472397.1 701597.7 922033.1 1116555 1114471 868942 985197 974111.6 947400.1 957954.5 1090508 1218226 1455501 1539190 1790150 1983098 1997292 1811832 1755370 1756941 1755637 
NA 34101.29 34003.88 34019.67 34044.63 34049.03 34084.97 34080.92 34051.57 33998.44 34072.84 34067.37 34002.22 34048.53 34080.94 34053.48 34032.97 33993.19 34051.61 34034.48 34033.23 34008.35 34041.47 34032.38 34039.15 34012.6 34053.6 34088.07 34044.79 33999.74 34036.9 34040.31 34016.52 33993.93 34026.53 34033.04 34031.5 34042.01 34063.14 34098.06 34036.35 34050.58 34019.94 34041.07 34029.71 34018.86 34037.68 34037.75 34051.33 34022.86 34045.84 34053.29 34078.83 33978.23 34037.3 33992.08 34036.46 34049.2 34007.97 34049.01 34058.17 34008.86 33990.83 34013.93 34048.89 33972.41 34026.33 34015.15 34029.98 34011.62 34002.85 66276.03 55229.21 90827.07 246096.5 108650.3 248859.9 294658.3 391622.3 472988.8 702064 922822.3 1121216 1116594 868827.8 986885 974810.1 945214.9 958524.2 1090368 1213932 1454355 1542393 1790676 1982956 2003333 1812783 1758613 1757619 1758929 
NA 34015.84 34064.39 34080.53 34037.48 34025.14 34081.84 34058.08 33996.38 34091.91 34038.93 34019.6 34063.57 34065.15 34061.46 34031.22 33967.4 34107.38 34029.27 34056.57 33930.17 34072.12 34075.87 34010.7 34036.18 33988.12 33996.16 34036.36 34097.13 34039.16 34014.76 34011.66 34003.72 34055.76 34046.23 34085.67 34038.59 34097.35 34031.63 34105.59 34023.6 34035.02 34023.12 34010.23 34075.58 34043.69 34070.63 33980.96 34062.1 34005.2 34024.83 33992.5 34017.01 33946.02 34019.57 33938.99 34025.67 34057.36 34059.25 33964.53 33968.17 33995.66 34008.23 33980.71 34029.58 34026 34003.11 34012.69 34069.62 34057.99 33969.91 66145.24 55185.97 90749.09 245835.9 108452.4 249408.4 294972.4 391350.6 471865.4 700757.8 921287.1 1121094 1114822 869752.7 984978.4 974055 946990.6 957222.1 1090568 1217413 1454252 1544166 1791112 1987600 1999644 1812734 1756306 1759265 1758272 
NA 34000 34029.11 34033.41 34085.1 34064.13 34037.27 34001.59 34051.34 34020.13 34046.81 34018.66 34055.82 34072.49 34046.25 34011.71 34023.8 34093.55 34041.31 34055.02 34055.74 34020.28 34003.69 34034.06 34008.76 34016.51 34035.33 34024.31 34052.26 34089.89 34055.43 34024.38 34112.06 34082.57 34035.23 34038.62 34065.06 34051.26 34002.13 34100.73 34010.45 34080.66 34028.1 34051.38 34093.43 34120.91 34025.61 34050.83 34086.82 34020.81 34001.12 33992.66 34060.33 33982.01 34013.43 34066.43 33991.34 34003.04 34011.79 33973.83 34008.64 34009.32 34032.12 34048.02 34042.06 34016.76 34059.82 33998.85 33985.55 34015.24 34077.58 66380.37 55251.86 90874.03 245791.7 108668.6 249123 294780.5 391368.2 472943.7 701843.9 921018.1 1118819 1117327 867109.7 984127.7 974386.5 946013.2 958092.2 1090335 1214708 1452918 1542804 1792541 1988156 2001692 1812421 1756033 1754745 1755444 
NA 34048.78 33998.73 34047.71 34044.07 34034.1 33990.47 34000.37 34046.2 33993.27 34014.35 34030.13 34040.05 34014.91 34045.22 34024.27 34046.27 33973.72 34001.63 34030.64 34067 33979.11 34011.07 34055.19 34017.43 34065.9 34017.7 34087.51 34024.79 34089.77 33973.08 34012.69 34013.75 34084.43 34033.09 34051.97 34016.73 34025.71 34037.72 34051.71 34050.78 34068.72 34021.77 34039.53 34041.32 34064.54 34073.03 34009.07 34057.03 33987.8 33966.61 34023.72 34044.16 34008.63 34050.24 34047.38 34048.18 34022.98 34052.88 34057.1 34024.66 33988.64 34014.62 33969.03 34002.82 34045.81 33961.93 34083.11 33983.82 34005.79 34086.96 66220.21 55329.67 90686.91 245676.2 108633.5 249091.9 294829 391571.3 471904.5 701676.1 920955.6 1119101 1113104 868280.7 986077.5 974524.1 947145.2 957313.5 1091051 1216485 1451808 1543249 1790035 1989951 2001318 1813628 1757871 1755782 1756345 
NA 34101.58 34053.74 33996.32 33958.64 34064.81 34042.75 33991.79 34076.59 34080.95 34084.63 34042.77 34052.21 34050.4 34048.24 34017.89 34071.6 34108.84 34025.99 34052.78 34005.3 34069.91 34039.6 34051.43 34002.64 34007.58 33991.71 34032.12 33949.12 34069.26 34084.54 34057.58 34045.76 34054.27 34010.09 33983.33 34075.98 34050.05 34026.79 34094.5 34043.86 34005.04 34042.7 34054.54 34023.81 33999.43 34054.52 34085.89 34030.41 33965.16 34005.66 34030.21 33984.09 34048.31 33985.5 34035.75 34020.8 34026.63 34039.32 34049.26 34006.3 33989.36 33912.35 33950.16 33938.36 34101.8 33996.25 33933.52 33948.24 34044.34 34040.66 66207.76 55236.19 90632.86 245927 108508.2 249442.7 294566.6 391130.3 473275.4 700787 918902 1119287 1115889 866558.3 986385.8 973873.9 947389.8 956587.8 1090395 1215842 1454053 1541005 1790964 1985694 2003690 1810483 1757162 1752080 1757140 
NA 34085.51 34042.19 34025.82 34048.78 34024.33 34061.74 33996.41 34059.39 34110.59 33988.59 34012.95 34086.44 34037.17 34030.44 34015.33 34062.08 34004.55 34043.93 34007.62 34002.99 34001.93 34089.91 34048.25 34062.63 34048.33 34012.87 34097.63 34086.83 34022.6 34054.61 34018.66 34036.54 34032.11 34079.65 33960.5 34039.86 34032.77 34038.83 34054.62 34062.39 34018.91 34000.31 34047.33 34050.08 34062.45 34038.52 34085.82 34041.8 34008.89 33996.37 33983.56 34049.57 33971.17 33984.44 33971.25 33981.27 34057.54 34037.66 33986.68 33991.01 33981.58 34001.03 34072.19 33986.13 33984.29 33983.81 34006.52 33997.07 33985.62 34004.4 66258.07 55232.58 90758.32 246055.5 108508.9 248769.7 294738.1 390938.1 473538.6 701584.7 918332.9 1119620 1116008 868731.3 986727.4 972717.2 946408.8 957456 1089187 1217077 1453470 1540712 1792467 1985374 2005275 1814526 1757631 1757146 1755547 
NA 34049.06 34048.12 34045.8 34017.22 34052.61 34068.99 34040.24 34013.98 34033.63 33996.2 34064.71 34008.61 34038.22 34020.36 34029.76 34082.16 34036.55 34032.39 34074.89 33965.97 34037.42 34029.58 34040.75 34072.62 34005.29 34092.13 34063.68 34048.01 34107.71 34047.74 34045.69 34087.47 34027.92 34084.01 34031.57 34044.99 34015.89 34066.97 34042 34012.8 34067.2 34065.67 34015.13 34023.53 34079.01 34058.05 34071.71 33986.97 34011.78 34026.04 33982.54 34034.81 34053.13 33986.88 34031.8 34001.17 34037.8 34029.57 33990.78 33939.32 34008.69 34022.95 33960.99 34022.81 33984.53 34001.53 33994.25 33977.72 34014.48 33964.08 66163.99 55297.2 90740.14 245843 108647.4 249276.5 295056.8 391109.2 472368.1 701645.6 921837.9 1118902 1116988 867917.8 986417.8 973676.4 946299.7 955360.7 1091302 1217404 1452412 1541397 1792606 1985688 2000258 1812918 1754113 1753858 1756788 
NA 34065.68 33992.55 34002.96 34031.54 34015.94 34061.58 34054.76 34019.47 34064.78 34052.17 34055.68 34010.89 34005.55 34003.54 34003.8 34043 34049.68 34056.92 34062.59 34066.81 34046.89 34069.33 33993.52 34045.41 34087.24 34022.14 33999.58 34032.09 34087.53 34107.52 33994.42 33964.95 34051.89 34080.3 34011.45 34057.94 33991.8 34036.72 34059.59 34038.49 34154.39 34069.01 34034.84 34050.98 33976.38 33986.57 34030.66 34022.34 34000.97 33952.68 34022.11 34063.4 34006.44 33969.48 34011.3 33968.38 33935.41 34054.73 34018.15 34014.54 33984.86 33980.56 34014.69 34023.55 34006.95 34029.13 34016.83 34033.35 34021.23 34048.58 66319.73 55184.96 90919.17 246226.1 108776.2 249492.4 295049.4 391472.9 471931 702878.3 920363.3 1119405 1116269 869598.7 986398.6 975559.2 944908.9 956026 1091060 1217125 1452410 1541551 1792132 1984219 2001123 1810572 1756244 1756432 1751981 
NA 34048.48 34043.02 34020.28 34096.65 34045.2 34025.56 33989.22 34021.11 33991.07 34019.73 34027.84 34110.45 34071.17 34048.67 34059.05 33998.68 34002.95 34012.31 34054.75 33961.03 34025.04 34066.16 34031.06 33988.11 33978.5 34037.15 34052.7 34049.53 34001.96 34024.56 34017.81 34087.99 34084.33 33982.89 34013.4 34056.92 34000.13 33979.51 34051.07 34072.32 34024.29 34061.83 33957.36 34021.95 34036.39 34033.65 34044.08 33996.91 34040.98 34020.49 34015.12 34009.66 34051.32 33985.07 34011.02 33968.27 34051.24 33974.49 34014.14 34015.28 33991.26 33959.61 33959.12 33979.91 33978.67 34010.43 33982.61 34068.83 33984.83 34006.1 66275.58 55182.28 90886.37 245724.1 108603.3 248791.9 295239.7 391188.2 472496.8 701254.6 920831.4 1117762 1115550 867547 988352.8 973711.3 945587.5 958036 1089667 1214777 1454122 1542083 1793320 1984033 2002309 1811456 1753220 1756035 1754827 
