#True quantities 
# 
#true Catch 
#true fishing mortality 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 1.000098e-05 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 1.000098e-05 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 1.000098e-05 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 1.000098e-05 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 1.000098e-05 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 1.000098e-05 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 6.630557 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 1.000098e-05 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 1.000098e-05 
0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.318 0.366 0.414 0.462 0.51 0.558 0.606 0.654 0.702 0.75 0.798 0.846 0.894 0.942 0.99 1.038 1.086 1.134 1.182 1.23 1.278 1.326 1.374 1.422 1.47 1.47 1.545385 1.620769 1.696154 1.771538 1.846923 1.922308 1.997692 2.073077 2.148462 2.223846 2.299231 2.374615 2.45 2.45 2.450625 2.45125 2.451875 2.4525 2.453125 2.45375 2.454375 2.455 2.455625 2.45625 2.456875 2.4575 2.458125 2.45875 2.459375 NA 
#true spawning biomass 
44312.44 35041.6 28741.05 24714.76 22095.89 20515.76 19587.44 19037.75 18703.87 18534.55 18397.64 18263.84 18255.16 18208.35 18186.03 18182.73 18153.06 18186.23 18222.54 18232.35 18248.58 18254.13 18241.77 18200.45 18165.2 18111.52 18137.37 18194.54 18165.35 18136.39 18154.09 18143.48 18150.86 18113.2 18137.41 18141.75 18131.65 18119.36 18097.11 18115.03 18166.42 18405.16 18027.4 17289.83 16286.38 15338.12 14394.04 13583.12 12938.73 12326.54 11837.31 11352.15 10859.84 10447.21 10047.59 9794.087 9428.516 9158.354 8924.891 8693.466 8487.067 8204.39 7941.798 7707.307 7506.796 7293.457 7208.272 7010.32 6806.17 7249.032 8392.343 9799.943 11973.4 13403.3 15943.78 24582.84 31988.78 35880.74 44658.81 65926.45 83353.73 80196.4 65835.67 66664.87 67170.17 67259.55 69124.16 74027.21 77496.18 83166.53 90599.16 103158.4 105419 93331.6 82936.43 81115.5 82271.74 
44312.44 35119.81 28746.25 24684.77 22107.66 20457.66 19540.86 19006.42 18612.81 18458 18370.66 18250.15 18203.49 18195.87 18228.93 18218.17 18230.26 18247.7 18205.79 18239.54 18223.72 18188.38 18167.79 18176.89 18066.35 18020.23 18079.26 18056.24 18040.24 18151.07 18172.25 18190.84 18136.03 18157.33 18206.47 18195.12 18227.53 18227.16 18227.37 18197.79 18155.28 18461.65 18064.32 17187.33 16281.98 15348.96 14415.05 13627.6 12988.04 12333.57 11798.14 11379.02 10917.45 10483.13 10145.9 9858.763 9531.42 9263.364 8959.934 8633.464 8403.624 8129.643 7896.688 7716.357 7522.679 7283.92 7151.303 6941.798 6785.606 7280.147 8396.793 9850.933 11964.2 13466.06 15959.59 24541.53 32004.87 36045.69 44640.88 66173.3 83016.56 80780.52 66357.31 66887.04 67691.83 66858.65 69411.56 73924 77426.45 83272.85 91031.4 103490.5 105204 92966.75 83264.87 81281.34 82436.46 
44312.44 35084.03 28699.43 24577.48 22086.03 20492.52 19541.2 18914.1 18543.73 18358.82 18291.58 18234.36 18200.97 18197.69 18180.46 18163.18 18234.15 18213.11 18224.62 18165.8 18163.24 18177.97 18200.01 18152.84 18151.34 18210.77 18186.77 18130.31 18128.58 18093.69 18185.46 18196.18 18167.92 18166.09 18182.4 18216.76 18224.78 18209.29 18164.24 18204.59 18205.49 18467.71 18024.95 17177.41 16245.11 15235.28 14338.22 13616.68 12887.93 12277.67 11705.41 11276.94 10867.92 10485.27 10118.51 9783.633 9406.833 9130.87 8839.574 8574.665 8314.604 8118.671 7893.401 7679.087 7427.343 7306.754 7200.233 6963.223 6759.268 7277.369 8417.027 9742.923 11952.2 13477.38 15909.3 24627.86 31921.64 35919.35 44840.38 65846.1 82907.84 80225.04 65970.34 66552.58 66966.09 66599.7 68925.99 73892.22 77375.18 83367 90781.14 103751.5 105546.9 92820.75 82747 81316.99 82475.51 
44312.44 35221.85 28755.61 24727.36 22104 20508.92 19637.28 19077.63 18719.32 18520.82 18370.43 18278.18 18237.15 18180.18 18199.34 18189.25 18137.03 18132.91 18182.57 18178.06 18140.94 18174.11 18189.47 18242.82 18270.11 18246.35 18225.08 18207.9 18216.1 18269.81 18256.24 18235.95 18206.16 18166.4 18128.72 18154.57 18156.05 18176.83 18140.05 18142.93 18114.41 18400.31 17984.39 17197.48 16260.5 15418.04 14436.61 13746.37 12977.34 12274.92 11804.72 11263.62 10893.42 10511.94 10131.73 9747.854 9419.074 9200.783 8895.834 8682.294 8442.7 8171.365 7958.822 7663.65 7508.39 7293.842 7227.7 6981.762 6857.924 7352.22 8390.903 9766.022 11939 13444.3 15992.05 24670.42 31796.87 35910.57 44672.62 65746.92 83168.58 80024.66 65714.39 67043.92 67339.25 66859.62 69343.48 74109.65 77546.1 83750.34 90898.78 104008.9 105603.3 93552.42 82660.15 81013.2 82170.64 
44312.44 35078.99 28741.57 24644.71 22089.99 20553.48 19487.96 18873.64 18582.62 18463.82 18412.04 18365.01 18261.63 18231 18140.33 18162.94 18217.58 18224.38 18157.49 18141.01 18086.92 18076.38 18053.47 18115.56 18096 18066.69 18077.77 18051.7 18011.61 18067.59 18076.98 18084.24 18071.21 18156.05 18184.9 18201.96 18202.92 18233.83 18215.49 18112.6 18133.73 18369.21 17925.33 17103.64 16240.92 15342.34 14457.7 13626.06 12881 12315.19 11723.17 11270.67 10874.21 10456.01 10102.89 9739.276 9466.087 9183.858 8887.917 8562.596 8380.341 8158.53 8018.208 7735.321 7479.663 7352.155 7211.88 6973.104 6816.583 7299.787 8386.145 9804.091 12009.53 13526.15 15950.24 24501.47 31616.48 36011.46 44742.8 65798.66 82676.16 80215.93 66014.94 66907.09 67233.12 67309.79 69402.53 73727.13 77482.4 83742.75 90848.92 103497.2 105125.7 93541.85 82721.62 80915.19 82072.38 
44312.44 35148.09 28705.71 24680.06 22216.09 20578.03 19548.21 18991.07 18614.41 18452.05 18366.85 18358.67 18340.34 18261.62 18241.16 18220.15 18178.71 18180.31 18150.49 18145.15 18200.93 18215.08 18218.51 18234.38 18258.05 18223.76 18250.56 18199.59 18177.34 18156.88 18192 18060.56 18059.66 18067.32 18082.43 18150 18150.41 18097.37 18119.27 18071.28 18167.87 18403.42 18019.45 17307.04 16448.41 15392.89 14397.58 13636.08 12897.57 12204.79 11629.74 11200.34 10782.75 10468.76 10099.91 9664.535 9390.508 9140.89 8818.039 8560.344 8308.298 8159.98 7961.985 7755.092 7509.062 7322.581 7285.585 7002.233 6810.937 7263.092 8402.727 9790.272 11989.75 13525.55 15956.85 24563.47 31889.91 35900.82 44821.64 66296.46 83252.1 80402.05 66715.87 66779.66 67298.1 67138.62 69353.18 73801.13 77317.56 83097.76 91075.27 104217.1 105260 92982.79 83030.25 81459.26 82616.08 
44312.44 35021.75 28696.84 24634.66 22111.22 20492.24 19532.34 19001 18655.34 18494.74 18415.19 18319.28 18225.46 18189.65 18126.94 18067.43 18116.05 18146.1 18136.95 18148.08 18165.17 18184.02 18156.15 18170.84 18189.76 18201.14 18215.95 18164.87 18216.54 18223.05 18264.26 18214.44 18159.74 18142.75 18136.07 18197.42 18141.08 18171.84 18112.27 18149.48 18137.75 18380.29 18019.05 17229.05 16323.76 15278.99 14369.96 13636.28 12884.06 12260.12 11761.59 11354.93 10919.38 10509.4 10061.44 9728.005 9392.987 9164.048 8903.85 8651.1 8404.703 8173.617 7928.327 7715.866 7484.477 7298.189 7165.648 6965.711 6806.678 7282.545 8392.419 9790.1 12002.19 13471.82 16030.01 24545.79 31825.02 35936.61 44719.23 65651.76 82951.79 79870.95 65908.88 66386.72 66807.41 67349.37 69605.37 73690.92 77527.4 83708.82 90844.57 103360.8 105029.4 93068.31 82899.54 81270.91 82427.28 
44312.44 34914.06 28586.65 24578.92 21969.13 20399.75 19498.77 18856.15 18537.12 18418.9 18350.02 18243.21 18145.99 18139.37 18180.78 18203.54 18180.05 18185.13 18165.59 18180.91 18202.58 18206.64 18196.01 18184.75 18163.87 18098.07 18112.48 18174.92 18149.26 18131.25 18157.43 18148.03 18172.21 18218.52 18163.39 18226.2 18207.73 18279.38 18304.59 18287.25 18211.86 18456.78 18016.62 17248.5 16232.98 15356.99 14451.11 13653.71 12916.03 12373 11714.54 11312.04 10879.67 10454.69 10007.26 9727.93 9420.514 9095.767 8911.151 8638.46 8390.186 8140.497 7932.584 7752.118 7535.821 7318.877 7187.128 6983.783 6844.137 7287.307 8403.271 9785.79 11985.62 13399.86 15972.31 24559.1 31919.3 36050.76 44672.38 65840.12 83069.13 80744.85 66048.68 66836.81 67407.04 67329.37 69162.1 73661.42 77143.23 83591.27 91148.37 104054.7 105114.6 93071 82639.27 81592.84 82749.02 
44312.44 35034.23 28669.05 24698.85 22111.08 20533.96 19565.37 19088.78 18771.26 18565.13 18419.22 18343.84 18281.76 18249.17 18224.19 18158.73 18172.79 18137.26 18111.91 18139.65 18200.14 18162.82 18170.35 18161.03 18153.15 18169.14 18161.53 18165.57 18127.01 18209.93 18177.86 18208.94 18217.69 18196.81 18189.1 18246.1 18239.82 18241.46 18226.25 18177.09 18188.77 18433.19 17976.04 17199.59 16282.97 15371.41 14464.61 13690.42 12939.06 12361.25 11761.51 11293.06 10928.18 10579.27 10167.17 9872.024 9542.243 9211.097 8845.181 8700.99 8406.428 8174.397 7943.135 7713.678 7517.261 7327.361 7227.202 6986.248 6805.454 7307.814 8359.722 9739.957 11923.46 13412.79 15948.67 24526.94 31869.64 36026.12 44806.41 65750.52 82411.2 80344.99 66056.91 66727.21 67336.94 67030.75 69159.94 73701.69 77377.68 83346.04 91237.05 103497 105014.1 93142.77 83289.6 81554.03 82709.79 
44312.44 35011.07 28736.69 24677.27 22146.37 20613.1 19604.94 19011.32 18631.3 18418.85 18340.69 18198.37 18140.7 18094.85 18181.39 18200.04 18245.82 18219.93 18204.3 18235.7 18209.49 18208.95 18226.03 18226.47 18165.78 18178.6 18143.09 18094.75 18130.36 18177.34 18223.7 18209.56 18155.15 18213.56 18185.39 18153.96 18189.28 18174.72 18196.84 18200.71 18178.2 18420.09 18042.77 17193.82 16174.75 15281.12 14393.43 13644.53 12850.52 12238.17 11726.7 11283.76 10908.57 10503.62 10137.68 9703.532 9441.287 9115.451 8764.471 8567.19 8387.11 8084.621 7924.84 7754.455 7465.106 7291.357 7181.721 6962.884 6768.402 7278.581 8376.942 9792.755 11954.19 13420.71 16032.44 24619.59 31794.12 36015.35 44622.87 65724.25 82913.21 79831.31 65929.3 66879.97 67051.74 66730.28 69300.45 73725.11 77417.84 83710.91 91250.3 103804.3 105530.3 93492.4 82956.39 80963.44 NA 
#true CPUE 
