#True quantities 
# 
#recruitment 
NA 183446.4 180971.9 198176.4 173274 206864.8 189232.2 214744.6 198714 192297.3 185886.6 154639.4 178725.1 211666.1 190145 196957.8 207088 181223.3 186993.5 198820.7 190598 201669.2 197445.7 194874.5 189840.8 199524.1 186596.3 190296 192471.3 195413.3 183722.3 201505.7 179909.5 177728.8 189496.7 194484.1 194182 197883.4 193297.6 193953.9 216711.5 175043.6 179701.3 194743.7 198509.1 201700.9 178355.8 187237.5 195549.3 193983.1 186449.2 185302.8 186228 191340.6 180603.1 200689.7 194930.4 191596.2 191691.8 201916.3 165843.5 208808.5 168592.9 179655.6 202764 181529 199901 184207.6 202260.7 175028.1 192447.4 180708.3 186019.3 22101.02 36.12478 577335 442969.9 857489.1 1050533 1451676 1573659 1660847 1640423 2086611 2263144 2180115 2110950 2333607 2445719 2253655 2401776 2241743 1990987 2428680 2265536 2614598 2401061 2350978 2238357 2290332 2197484 
NA 190288.2 199870.4 203417.7 201627.6 202365.7 194255.6 195127.3 192048.7 183385.8 205890.4 188571 180156.6 207560.3 204517.3 186698.8 176053.8 190148.4 188036.9 206582.7 194691.6 220724.8 180649.8 186034.9 222474.8 181326.5 196334.7 175849.5 206902.8 217840.3 210802.2 174080.4 188199.9 188633.2 203890.1 186592.4 163790.6 161392.8 189653.6 197456 186445.7 165520 181069.2 202169.8 201723.1 189212.1 172143.7 182478.3 185440.6 174070.7 164014.4 186665.6 183492.1 175024.4 192827.8 216800.3 176999.7 182851.6 176449.6 177301.5 167351.2 201955.2 193501 178402.9 207244.3 194347.5 176803.5 183815.6 190476.9 195587.3 164817.9 179939 172594.8 21660.64 32.8519 547401 371514 755330.4 1088279 1277498 1571653 1749745 1625034 1880530 2368882 2092891 2603106 2235186 2317658 1939756 1906788 2261603 2410424 2079229 2292753 2033388 2389452 2341951 2172400 2451795 2235658 
NA 193381.5 201024.2 190301 201727 173644.9 201939.4 193559.7 204589 206957.6 205758.4 197400.3 210858.5 183579.7 192824.7 178124.3 182685.4 196225.7 182976.3 175699.9 184647.4 210021.4 203065.2 192042.7 209518.4 179560.3 169275.7 222001.5 222164.5 185920.6 205062.3 210766.9 190457.7 203645 192372.3 163168.1 195369.5 188397.2 202637.6 199612.8 192629.4 173998.3 201275.1 160868.1 202078.8 206928.1 217186.7 185255.3 199319.4 208506.3 215575.3 185401.9 203644.4 162938.8 171982.9 168495.2 182540.1 177575.1 197572 178876.1 165174.8 182390.7 175407.2 168631.8 183963.2 176004.8 189342 157535 195400 153534.9 164218.6 166803.6 185639.3 20903.24 34.68182 530138.5 404279.1 716958.7 1086881 1216108 1534023 1485833 1545319 1896281 2212515 2030552 2190986 2085574 1903153 1838842 1814059 2011310 1955948 2250938 2206063 2378173 2401163 2220239 2308578 2339828 2439134 
NA 182109.3 173978.6 185709.9 183167.3 187349.1 199468.5 188705.7 179818.2 201034.1 181758.6 192178.8 205076.5 212771.8 212218.8 185441.2 197353.1 171401.3 207228.9 197962 195234.4 156489 191768.3 199263.5 208815.1 187869.4 178661.3 190465.5 198575.5 210463.4 200383.9 172402.7 187117.8 208013.9 176797.3 217564.1 210581.6 185991.8 175269.4 185780.6 199026.8 215731.8 163349.7 182696.7 190196.1 191211.1 210277.4 191975.6 191619.4 204816.1 160277.6 193207.3 170045.8 187566.9 193102.5 186252.1 181229.5 211674.8 186617.7 204892.2 198208.6 170147 175658.9 208616.6 171251.4 170656.6 172658.9 186559.2 173364.1 178923.9 184272.1 191540.6 153317.7 22914.28 38.98685 530238.6 408610.9 814852.2 984850.6 1287919 1331864 1590946 1677578 1835157 2412158 2153393 2408179 2114893 2024415 2314502 2072346 2103588 2356493 2288097 2290117 2707372 2510241 2577651 2264706 2287851 2265916 
NA 208221.5 188395.5 200891.7 197243.1 188317.6 209499.8 182000.2 186642.8 200558.4 180967.1 196714.2 189751.3 174351.2 224068.6 195591.3 172530.6 197648.4 173845.3 194587 200745 187017.9 187509.7 193974.3 191756.9 204554.8 205344.9 193901.5 200331.2 193312.1 203933.9 218456.7 183803 185856 192345.4 157617.8 192088.1 182465.8 194802.1 167285.9 180949.8 192849.9 188271.2 176505.4 194396.8 230320.4 182952.9 181503.3 174439.6 169214.7 193660.6 182746.2 178646.5 198131 185828.8 182299 180786.7 184058.5 152113.5 188780.7 179350.9 181301.1 179402.4 166997.2 161100.2 161472.6 157839 164437.8 162439 169696.9 176094.6 181427.7 200032.5 19958 37.95247 585529.2 463834.2 1054498 1096052 1497330 1793017 1603690 1885114 2114956 2422469 2451352 2541718 2176025 2143416 2204377 2338315 2220893 2046799 2242633 2293735 2141895 2513365 2452151 2366964 2373120 2481129 
NA 217948.8 197852.1 199027.8 195728.7 193182.7 183847.1 189936.9 199546.4 173736.3 203060.7 174309.7 214470.7 172607.5 189614.7 201987.4 188933.9 195089.5 180573.9 180144.5 207855.5 211177.6 182307.7 177471 181815.4 171867.4 221090.7 210397.2 202537.6 196844.5 182814.1 190537.2 202281.2 217111.2 202009.6 176610.1 197493.7 163436 216644.8 180097.2 187363.6 173302.8 217569.4 211236.8 192010.8 218472.7 185997.1 161854.9 192787.4 180331 187939 184737.6 175717.3 202524.5 192030 179745.8 185538.7 223156 171439 193492 197335 196729.2 173567.7 167931.6 196745.2 161407.4 171958.4 175756.5 168396.7 181258 183975.8 170014.9 181379.2 23731.14 38.65233 566415.4 408641.1 853006 981035.8 1218318 1478420 1658477 1922053 2033310 2118179 1971324 2193222 2206365 2176740 2178906 2171497 1957928 2258612 2230371 2045696 2142712 2291397 2371103 2347521 2652638 2386166 
NA 194901.4 190424.1 184631.2 187969.2 200168.7 191354.1 187165.5 199521.6 208379.9 164372.1 186176.5 188860.7 198839.7 190030.1 177426.2 179524.4 194117.3 183789.6 201221.3 168931.1 205954 189332.8 208943 206876.6 192533 206023.2 197542.6 190405.7 185553.4 203759.2 186304.6 191278.3 201722.3 210928.8 197014.2 198760.6 208090.3 170512.2 196546.3 197346.1 177391.1 194107.4 168607.1 195487.5 202175.1 210283.7 190597.7 205476.7 192486.2 183117.6 188951.3 182130.3 193758.7 186463.6 183851.9 183924.2 195016.6 197711.9 179489 163563.3 171751.7 172244.7 199127.3 173706.1 174605.4 171081.2 205967.6 195737.9 174338.6 166667.5 155093.8 176150.5 23583.74 39.78161 476095.8 363463.8 794401.8 922901 1204569 1392307 1587905 1642462 2168831 2048470 2170936 2225946 2150565 2165782 2381856 2232757 2126328 2001621 2155843 2377280 2572525 2273892 2261820 2284858 2763140 2727230 
NA 213368.7 169734.8 182109.9 189095.6 190414.8 168729.9 192843.6 196812.3 185471 191603.5 209789.6 208488.1 177242.8 212860.1 210501.6 204950.2 203156.9 182231.9 178816.8 189269.6 193843.3 205293.9 190827.8 154472.1 182249.8 195515.2 178960 167344.5 201078.6 208895.3 220089.7 174636.7 193429.2 172539.8 177671.3 169777 181681.5 189575.1 187216.3 196848 187484.6 207201.3 203749.4 198630 195284.3 199131.6 190030.1 173048.7 189594.8 183231.3 189916.2 190540.4 202033.5 168941.9 187276.4 201735.4 180640.4 187745.3 186021.7 174648.1 160045.9 188075.4 193903 211097.3 174113.4 179645.6 219861.9 181808.6 182200.9 177647.3 181166.9 146223.9 21250.61 34.59363 526659.9 381952.2 801135.3 956897.8 1242730 1567174 1506979 1698302 2094841 2283776 2259944 2475558 1948823 2242224 2115530 2261142 2393559 2129178 2501265 2137417 2463893 2261773 2623566 2628014 2596274 2506263 
NA 205155.5 176494.7 193739.2 215483.2 184592.4 190933.4 202439 179902.3 223880.4 160804.5 189416.2 193467.5 176503.1 210307.9 172943.1 181058.4 188291.4 211733.7 192717.8 186847.9 181043.7 176174.1 189665.5 190776.9 191517.1 193876.2 195999.2 212089.3 187595.2 190212 190896.1 186482.2 213818.9 205748.8 197361.7 191974.9 216738.2 198772.2 183242.3 207603.2 200692.5 174571.2 195479.7 161059.1 197396.4 187764.1 180115.4 219878.9 184764.4 183824.9 191236.7 183294.4 193360.2 183215.3 185294.6 183995 158423.3 187285.8 164549.3 190724.2 185246.3 191630.6 195738.5 149559.8 163440.6 176748.5 177876.1 154531 166031 175201.5 169083.4 179460.9 22530.76 34.20314 587405.3 416594.4 876351.8 1048333 1386509 1592816 1408572 1763295 1838548 2037171 2332840 2222637 2050305 2353368 1967379 2313998 2336599 2256095 2336371 2530215 2362014 2191219 2638536 2171760 1970951 2336325 
NA 209838.3 202088.6 170594 203102.9 170043.6 186668.1 202567.5 194253.3 192480.4 181357.9 185756 171935.2 184980.1 210274 187021.9 197560.1 191599.3 185042.5 174923 208770.3 196034.5 239654.3 186823.8 179262.5 181105 178371.7 185894.9 183239 202935.2 178781.9 191248.5 181760.5 212572.7 192482.2 187150.6 169215.1 167959.5 178636.9 199421.6 203216.2 210191 231630 172531.9 198279.5 191351.5 184330.1 184338.8 192677.7 197753 182727.4 192749.3 192420.5 190892.1 196260.2 194472.9 165950.3 180281.8 188712.4 166940.2 197569.3 200085.9 180295.7 184606.8 171395.9 191852.3 192659.4 177380.5 166496.7 173024.1 160468.6 170469.8 156085.2 21406.46 36.37566 500093.7 396553.8 797359.9 960113.4 1159723 1535240 1410567 1655679 1876136 2120865 2307383 2545815 2307408 2576743 2008526 2006225 2332001 2162726 1962924 2161134 1978014 2449974 1965230 2384289 2141808 2305524 
