#True quantities 
# 
#true Catch 
NA 1158.155 1085.683 1121.416 1197.698 1073.693 1105.681 984.4789 1063.107 1011.868 1184.037 1035.864 1183.176 954.1985 1084.825 1062.155 982.3999 1006.657 1058.84 1111.994 1161.618 1163.282 1068.706 1084.186 1106.571 1200.243 1128.126 1112.743 1126.341 1141.427 992.6187 1037.963 988.5802 1068.558 983.8519 981.9733 1157.891 999.7812 1193.591 1071.779 1133.945 1024.325 1059.162 1068.31 1197.431 1217.133 1414.41 1428.516 1549.643 1642.582 1852.055 1836.039 1772.376 1922.021 2056.27 2091.307 2030.297 2178.401 2234.584 2089.16 2347.887 2519.645 2431.92 2442.01 2756.029 2910.651 3301.064 3176.954 3384.905 3589.018 3721.164 3881.135 4054.453 3867.912 2994.616 5310.058 7946.801 14918.02 17314.13 23345.06 34898.44 39899.6 54342.61 66317.33 84188.11 100132.8 96107.98 97432.08 83303.36 82001.84 75616.37 77035.28 88023.33 83820.96 96389.88 102528.9 111715 108677.3 103159.8 100060.3 205264.2 
NA 1232.387 1158.942 1145.748 1053.479 1160.222 1101.447 1133.284 1121.224 1074.246 1107.898 1166.365 1125.747 1072.249 1099.625 1035.787 1074.929 1144.158 1074.89 1093.121 1126.928 1107.795 1121.802 1108.914 1068.982 1059.708 1045.764 1106.298 1110.235 1200.74 1043.546 1020.491 1062.326 1038.833 1193.811 1087.998 1021.2 1005.861 998.8967 1130.312 1074.096 1075.287 1058.146 971.7502 1104.927 1213.092 1323.134 1330.644 1565.898 1562.876 1750.985 1759.483 1699.956 1743.513 1822.934 1994.37 2253.389 2173.053 2178.826 2346.18 2406.972 2516.292 2362.586 2349.821 2471.012 2928.181 3005.559 3213.967 3387.156 3438.103 3720.822 3730.067 3949.331 3863.11 2829.053 4639.447 7546.117 13006.13 14442.21 20835.48 32674.42 44030.09 54041.97 70776.49 96020.9 101472.5 101898.4 101603.6 90688.53 92234.8 82372.22 89402.88 90078.24 98090.59 108751.3 106688.3 102767.1 114586.7 98383.53 101926.2 235667.4 
NA 1193.979 1304.217 1231.502 1195.518 1103.157 1057.679 1142.714 1092.602 1026.479 1036.161 1070.007 955.0141 1063.484 1090.619 967.9473 985.8358 1058.393 1032.142 1133.137 1100.891 1163.174 1086.254 1084.403 1167.619 1070.564 1111.556 1179.982 1063.532 1061.643 1043.707 1030.168 1098.227 1194.512 1131.266 1139.081 941.1954 1149.651 1089.485 1019.863 1137.533 1071.158 1049.451 1118.787 1180.127 1433.801 1270.576 1587.286 1543.423 1676.233 1652.071 1634.02 1721.212 2232.175 1833.472 2008.967 2048.169 2188.788 2120.586 2307.351 2483.615 2413.609 2403.381 2473.247 2864.444 2970.49 3037.792 3287.342 3606.266 3647.643 3228.219 3653.942 4420.54 4165.692 2949.03 5004.528 8075.044 14232.93 16126.48 23549.78 34086.37 46746.25 58051.23 77131.46 97918.85 96936.26 99101.73 97141.55 74533.97 72249.25 75862.77 76432.3 91485.8 85302.88 88764.65 99024.04 107590.6 106515.3 108695.5 100518.8 264262 
NA 1218.079 1188.667 1190.458 1059.96 1177.974 1171.84 1158.958 1189.257 1149.027 1070.135 1124.312 1143.936 1067.736 1068.095 1063.734 1027.728 1094.563 1061.857 993.2287 953.3459 1022.592 1133.427 1046.469 1053.954 924.4242 1042.389 1053.109 1032.608 1011.82 1043.668 1063.238 1068.496 1136.037 1111.322 1086.222 1052.196 1010.143 987.743 1005.213 1110.299 1112.902 1058.854 1019.923 1148.485 1260.933 1327.306 1403.862 1547.542 1507.271 1460.365 1667.344 1895.061 1881.618 1789.718 1974.48 2123.268 2196.329 2235.822 2291.669 2415.588 2480.466 2377.654 2557.958 2535.785 2823.862 2944.379 3079.046 3215.51 3568.907 3458.965 3539.649 4217.578 3632.086 2962.052 4559.387 7320.033 11627.16 14015.53 21311.37 33290.45 44714.42 56394.48 81283.86 92488.89 91804.84 89686.25 87736.75 75692.38 78598.65 80771.17 85978.78 85513.78 87247.05 95195.14 101665.8 112223.8 108019.5 129126.8 107599.5 248489.6 
NA 1188.298 1174.547 1030.102 1106.006 1113.265 1114.763 1125.024 1061.839 1131.524 1102.447 994.4702 1080.366 977.7515 1045.386 974.4417 1067.382 1038.831 991.313 1089.435 1070.062 1044.939 1111.256 1075.697 1101.684 1193.102 1119.526 1155.291 1197.184 1023.16 1046.648 1089.42 1147.759 1035.815 1051.688 1098.29 1093.734 1199.921 1098.195 1130.609 1117.219 1097.871 1068.296 993.6264 1172.962 1284.421 1367.491 1412.327 1445.322 1601.976 1680.926 1745.188 1815.806 1786.464 1937.375 1985.064 2084.985 2045.394 2209.41 2274.895 2202.699 2338.891 2267.705 2075.188 2380.182 2366.76 2623.989 3010.149 3101.363 3346.575 3380.179 3469.256 4046.834 3802.746 3055.307 4770.909 7343.132 12421.33 14832.38 20608.15 30861.35 46308.46 58822.25 78723.1 85871.95 104820.4 98682.24 90184.1 77629.14 83875.8 69653.08 84478.33 90206.34 84081.12 96704.63 110034.5 106281.1 110313.2 105355 108259.9 161266 
NA 1271.05 1259.063 1166.031 1154.867 1217.705 1137.3 1137.501 1203.253 1051.696 1119.292 1116.535 1212.812 1166.23 1152.558 1160.146 1111.701 1131.171 1005.974 1104.423 1068.345 997.9462 1047.261 1117.539 1203.341 1100.671 1074.81 1073.819 1087.013 977.3415 995.6957 1149.616 1115.264 1085.444 1048.655 1008.781 1060.945 1140.867 1197.912 1113.126 977.4052 936.9697 1089.526 1134.96 1222.362 1284.195 1403.48 1559.565 1511.243 1783.566 1732.872 1753.151 1881.258 1983.757 2064.398 2267.693 2078.216 2178.786 2193.519 2049.372 2168.982 2195.109 2202.577 2375.641 2440.507 2512.879 2870.031 3103.701 3074.461 3530.986 3660.431 4123.093 3775.81 4007.341 2947.181 5016.05 8664.436 12799.86 16101.93 22169.38 35279.34 50094.5 55199.94 70981.16 88042.69 105917.5 92172.38 88158.99 82127.98 83812.24 78313.19 87979.63 84721.63 96027.03 98738.7 114343.7 110409.9 123060.4 93934.63 103872.1 246814.9 
NA 1229.649 1185.1 1121.15 1090.399 1152.991 1213.135 1176.984 1226.557 1015.179 1097.509 1031.67 1105.091 1132.032 1194.687 1136.474 979.5768 1094.514 1130.781 1210.783 1141.315 1127.987 1066.767 1078.826 1053.671 1093.369 1070.769 1063.638 1070.094 1108.719 1051.905 1126.034 1152.395 1092.351 1072.06 1016.281 1154.863 981.2366 1058.767 1069.451 1162.33 1158.604 1218.325 1249.723 1214.943 1300.697 1471.935 1542.283 1551.325 1572.319 1605.342 1824.757 1787.224 1804.778 1916.157 1876.291 1984.955 2147.008 2152.93 2082.507 2561.119 2240.641 2562.438 2610.781 2849.862 2843.058 3253.679 3224.347 2934.29 3502.948 3270.547 3683.068 4142.783 4133.823 3114.956 5139.316 7588.572 13443.66 15953.89 24480.23 33387.89 44676.32 58261.97 77488.99 92658.78 93811.43 88785.18 94380.19 82566.31 81010.34 82820.2 82498.49 90961.81 92058.85 94962.3 106580.3 107125.4 103746.8 107980.4 110028 240137 
NA 1132.298 1131.537 1094.522 1117.902 1155.539 1158.304 1204.007 1055.065 1179.772 1205.247 1133.43 1098.219 1036.123 1069.247 1028.121 1112.02 1188.74 1127.324 1087.429 1140.515 1027.825 1092.408 1121.851 964.1826 1113.252 1052.458 1040.542 1118.675 1100.733 1191.131 1074.852 1113.556 1125.077 981.5502 1112.965 1042.3 1093.882 1135.786 1103.673 1060.504 1055.983 1025.636 1098.065 1185.311 1210.027 1196.135 1407.109 1448.253 1576.634 1782.224 1924.182 1845.827 1928.151 1957.523 2087.064 2062.746 2150.477 2259.663 2075.008 2185.766 2248.165 2287.2 2620.003 2290.785 2600.841 2718.434 2849.539 3317.947 3362.533 3525.393 3606.816 4130.447 3925.209 3223.742 5229.641 8394.013 14202 17484.48 26117.89 40456.78 51832.54 62488.87 83281.84 95071.4 102085.1 94849.62 90481.31 67473.48 76088.43 86879.22 83188.46 87833.3 83167 90166.84 105873.6 109263.3 113636.6 112263.5 117072 244332.8 
NA 1193.333 1085.53 1256.097 1190.448 1058.069 1092.973 984.2001 1115.35 1063.814 999.6736 1034.649 1054.556 1065.977 1034.877 1163.434 1140.227 1071.665 1033.899 1040.436 1095.04 1179.512 1102.424 964.6516 1097.611 1126.456 1157.117 1166.57 1161.022 1019.611 1084.029 1044.842 1002.636 1060.112 1076.509 1032.325 1007.554 976.7223 1212.238 1085.808 1079.264 1087.323 1046.178 989.1733 1132.388 1177.232 1425.289 1479.574 1491.033 1585.263 1664.051 1677.172 1863.155 1978.789 2009.511 2114.105 2007.606 1929.379 2116.564 2265.233 2145.31 2036.121 2183.623 2272.764 2499.503 2574.526 3212.397 3034.738 3204.007 3579.705 3784.407 3687.163 4479.616 4014.951 3059.898 4980.188 8175.511 14097.12 15376.48 22162.57 33534.12 44318.74 57494.39 75672.29 94350.54 105112.2 96877.43 97384.6 85341.21 88855.07 83323.47 80892.28 85987.79 82190.16 106244.1 112972.7 106455.3 116691 111321.2 104469.8 110100.3 
NA 1329.549 1204.077 1117.008 1047.688 1104.933 1132.283 1032.473 1225.15 1105.928 1059.39 1114.192 1109.006 1075.19 1130.726 1112.298 1086.694 1058.158 1038.919 1100.707 1112.547 1133.642 1127.799 1082.05 1089.991 1161.293 1127.586 1211.694 1262.894 1161.467 1132.532 1197.463 996.3609 1119.962 1099.386 1186.432 979.9847 1096.009 1108.964 1028.254 1001.439 1119.978 1024.472 1044.339 1140.691 1122.901 1353.856 1389.628 1437.443 1577.323 1623.359 1673.636 1909.283 1852.522 1971.758 1775.273 2202.271 1980.248 2224.16 2376.462 2422.503 2488.988 2443.547 2671.211 2461.434 3048.253 3124.928 3253.222 3164.049 3493.082 3675.869 3492.886 3900.484 3692.658 3038.484 3983.426 7156.787 11339.61 14262.74 18684.7 31416.04 40247.22 55005.19 67062.63 82855.73 92962.79 84261.85 86083.6 77444.22 81174.8 84845.11 87356.3 92100.14 91893.68 91737.31 101972.6 110423.3 101255.8 105767.9 109185.9 211527 
