#True quantities 
# 
#recruitment 
NA 24406.16 24462.39 24438.31 24455.32 24455.32 24427.89 24478.44 24430.96 24447.26 24418.25 24407.16 24412.03 24441.02 24457.3 24451.51 24404.57 24428.43 24428.4 24417.33 24449.77 24417.6 24429.91 24485.82 24463.34 24454.03 24459.95 24423.81 24426.03 24479.82 24442.57 24454.35 24481.62 24443.73 24469.05 24476.65 24442.46 24429.93 24424.68 24444.94 24424.72 24445.53 24421.87 24407.86 24424.65 24405.5 24428.08 24434.64 24414.53 24419.35 24414.97 24440.47 24448.26 24404.76 24392.96 24426.52 24449.19 24401.48 24410.53 24418 24362.26 24412.19 24438.39 24440.52 24412.72 24411.26 24428.98 24434.41 24400.12 50525.08 73317.17 58374.77 107130.4 98030 138465.7 132051.3 220069.2 311737.6 245748.9 532415.6 542021.5 481198 317177.8 533310.1 343394.7 581873.6 388736.2 526363.7 678002.4 577485.3 806841.8 936753.2 890717.8 761667.8 671681.5 812943.3 813710.6 802720.9 
NA 24426.25 24407.31 24467.66 24462.13 24414.16 24422.35 24383.39 24442.6 24403.02 24450.11 24474.81 24423.17 24415.33 24416.41 24445.35 24416.8 24426.91 24420.29 24406.45 24439.03 24395.59 24456.25 24452.07 24420.39 24447.62 24469.47 24457.02 24465.91 24426.02 24444.62 24411.36 24445.53 24395.37 24427.86 24448.26 24389.93 24413.6 24440.73 24431.66 24423.85 24456.83 24461.99 24412.96 24445.77 24414.14 24409.03 24400.89 24417.2 24458.14 24397.41 24418.92 24436.37 24450.83 24373.12 24422.18 24474.88 24446.17 24381.49 24377.44 24413.67 24409.34 24387.1 24394.12 24439.58 24392.19 24412.53 24412.14 24389.21 50531.03 73439.02 58307.55 107025.8 98202.99 138617.8 132062 220079.8 311664.9 245735 531653.4 541433.3 481329.6 316828.4 533060.8 342604.1 583301.4 389438.4 526202.1 679928.5 575260.3 806623.9 937423.7 890520.2 762181.4 673071.6 814006.7 814992.6 803301.4 
NA 24443.11 24458.75 24489.75 24451.48 24403.31 24446.99 24452.65 24475.33 24391.9 24481.56 24478.09 24426.66 24439.27 24391.88 24418.39 24447.2 24380.08 24365.86 24425.71 24482.23 24395.16 24390.07 24450.58 24403.57 24398.5 24430.52 24463.87 24425.17 24427.39 24431.93 24426.87 24446.23 24410.8 24448.52 24445.93 24434.96 24406.6 24442.95 24388.11 24419.69 24484.13 24369.79 24436.6 24411.26 24395.05 24439.33 24400.62 24461.23 24427.6 24409.28 24435.28 24475.05 24400.35 24393.21 24451.56 24395.07 24427.21 24406.17 24397.24 24416.03 24384.9 24412.68 24368.91 24384.58 24380.53 24400.2 24419.98 24379.85 50591.22 73259.24 58271.94 107246.6 98215.53 138475.1 132182.2 220487.6 311825.8 245572.6 531807.9 540414.7 480793 316618.9 533341.5 342441.8 581923.5 388721.5 526686.7 680080.7 576683 806282.8 939539.4 892157.3 763626.8 671755 812923.4 813575.8 804946.5 
NA 24445.63 24417.79 24473.89 24457.68 24444.37 24460.59 24411.81 24429.81 24386.09 24414.47 24424.59 24425.16 24420.68 24406.83 24443.93 24434.68 24431.79 24434.77 24459.91 24413.64 24478.8 24429.59 24434.61 24424.07 24401 24403.85 24436.89 24450.78 24438.66 24460.72 24476.01 24391.78 24405.7 24432.19 24418.26 24424.21 24413.35 24443.62 24437.99 24457.11 24444.56 24468.25 24435.34 24419.85 24414.06 24423.66 24418.94 24413.64 24478.79 24419.21 24384.88 24424.85 24413.56 24462.84 24404.1 24418.68 24433.69 24418.18 24428.38 24468.75 24435.13 24413.93 24419.82 24451.75 24439.17 24431.13 24435.63 24418.93 50462.22 73235.31 58405.9 107124.3 98011.21 138575.3 132059.4 219868.6 311724.1 245837.9 531500.8 542264.4 480397.9 316359.1 534256 342909.4 582604.1 388932.9 526408.8 679754.1 575999.2 806314.9 938662.8 891327.2 763944.8 672152 811757.9 813251.2 803203.6 
NA 24478.71 24428.71 24469.26 24470.21 24459.96 24453.44 24398.88 24387.76 24470.96 24465.72 24422.13 24429.23 24430.77 24420.31 24404.19 24494.62 24407.76 24418.7 24420.13 24469.22 24458.9 24422.14 24473.89 24391.17 24438.19 24415.25 24418.61 24434.14 24450.71 24441.66 24395.99 24426.53 24420.6 24447.95 24430.59 24441.83 24427.11 24424.31 24435.07 24457.01 24440.55 24462.57 24431.15 24456.33 24442.4 24443.71 24405.32 24397.76 24442.98 24454.21 24432.16 24461.87 24395.24 24413.36 24412.96 24424.2 24421.91 24396.35 24386.01 24417.63 24432.27 24378.97 24396.91 24456.02 24420.28 24410.09 24383.14 24405.74 50536.69 73323.42 58288.41 107032.7 98038.17 138518.1 131952.8 219872.1 311411.8 245503.2 531244.2 541494.8 481160.2 317349.6 534308.6 341946.2 581930.6 388446.2 526866.2 679439.8 577873.5 806325.5 936306.7 889853.8 763776.7 671768.1 812398.6 811704.5 801376.3 
NA 24441.28 24406.89 24443.76 24449.49 24424.58 24441.78 24422 24455.9 24405.71 24415.89 24486.85 24428.89 24436.32 24408.19 24406.76 24426.26 24403.09 24383 24458.59 24461.7 24443.13 24460.44 24462.69 24431.26 24414.58 24456.24 24425.36 24444.63 24433.03 24446.87 24445.31 24442.03 24423.98 24388.25 24466.71 24434.13 24456.58 24448.21 24401.01 24439.34 24408.95 24377.66 24432.98 24428.25 24450.65 24406.32 24464.37 24432.78 24434.35 24388.13 24395.33 24461.34 24391.96 24416.84 24405.65 24422.78 24440 24408.79 24409.98 24433.41 24444.45 24382.68 24385.99 24386.33 24418.17 24405.69 24407.68 24386.79 50602.83 73351.01 58353.64 107126 98032.63 138428.3 132209.5 220543.6 311547.4 245776.1 531373.4 542322.6 481039.5 316881.1 533972.1 342849.5 582660.4 389181.9 526892.7 679355.6 576638.2 805255.8 935821.4 888101.1 763953.7 670731.6 812845.2 813237.5 802800 
NA 24412.73 24424.81 24445.54 24461.85 24439.69 24441.85 24401.36 24394.01 24437.32 24428.54 24428.6 24448.39 24400.87 24424.57 24414.9 24431.98 24422.3 24491.66 24409.39 24430.29 24451.73 24433.26 24435.67 24422.32 24455.74 24366.59 24390.39 24424.99 24448.74 24473.09 24457.83 24418.67 24416.62 24427.42 24402.28 24429.17 24374.1 24439.49 24389.5 24454.41 24417.63 24397.06 24410.89 24440.61 24424.32 24403.19 24439.06 24445.14 24398.14 24385.94 24442.8 24456.13 24438.96 24419.49 24433.57 24394.36 24453.58 24449.25 24370.58 24399.28 24425.78 24372.35 24439.05 24415.65 24393.4 24431.1 24459.53 24393.31 50578.06 73300.01 58335.48 106794.7 98095.36 138408.3 132299.3 220233.1 311259.9 245740.3 533344.2 541701 480699.4 316487.6 533513.1 342670.2 582422.8 388747.1 526077.1 679230.3 575659.5 805681 938715.2 889662.8 763350.2 671413.3 811946.5 814472.9 803657.1 
NA 24412.06 24432.28 24455.83 24459.66 24428.68 24449.48 24443.27 24447.41 24433.88 24430.76 24448.21 24448.87 24446.47 24418.13 24446.59 24440.44 24437.25 24399.97 24448.87 24428.49 24472.1 24422.59 24424.3 24435.23 24429.36 24488.7 24442.57 24450.64 24467.29 24408.04 24440.55 24445.45 24395.26 24447 24430.49 24470.88 24460.7 24427.25 24458.21 24445.45 24440.96 24398.69 24399.61 24440.97 24489.28 24464.9 24435.95 24412.5 24425.01 24412.72 24401.52 24420.64 24366.19 24416.44 24413.99 24416.4 24400.99 24407.12 24409.16 24415.27 24434.62 24384.66 24376.17 24377.73 24412.85 24412.62 24407.03 24369.75 50523.37 73201.66 58290.19 107064.5 98149.65 138273.8 132202.1 220575 311718.4 246031.7 531873.5 540456.7 480712.5 316706.7 533289.9 342657.3 582189.3 389315.3 527827.5 679101.8 576687.3 804877.6 937451.4 891907.7 762463.4 672404.9 813136.7 812579.1 NA 
NA 24481.51 24453.45 24465.59 24418.51 24416.81 24443.08 24400.49 24434.76 24395.04 24406.77 24414.86 24453.66 24416.19 24442.24 24462.44 24422.7 24412.28 24362.71 24420.78 24421.3 24446.15 24408.99 24403.65 24444.54 24405.42 24420.33 24458.51 24437.84 24425.08 24419.01 24469.59 24423.05 24464.44 24421.31 24417.87 24442.29 24468.39 24506.87 24429.88 24409.78 24423.32 24396.13 24442.62 24480.59 24443.98 24385.08 24367.87 24436.44 24467.97 24421.86 24390.86 24427.34 24402.29 24378.28 24372 24417.05 24406.24 24386.84 24452.43 24422.07 24349.12 24435.06 24429.79 24393.06 24456.53 24452.95 24429.54 24390.08 50608.2 73235.1 58349.41 107016.1 98105.38 138720.4 132325.9 220521.3 311709.5 245792.4 531011.4 541253.6 480916.5 316336 533669.5 343199 582248.5 389219.7 525667.5 679265.9 576462.8 806628 936721.2 890174.2 763138.1 672362.3 813719.7 NA NA 
NA 24455.56 24438.07 24429.75 24474.75 24423.28 24431.27 24436.98 24456.05 24491.78 24454.74 24443.33 24442.78 24472.65 24426.28 24436.64 24438.42 24421.61 24435.04 24419.43 24408.79 24418.41 24438.39 24449.8 24401.55 24425.09 24479.89 24458.93 24411.38 24413.78 24430.77 24414.8 24391.22 24447.34 24408.93 24442.29 24460.06 24479.71 24457.68 24409.19 24413.98 24433.13 24444.19 24458.67 24430.43 24384.64 24412.88 24386.73 24442.21 24439.6 24419.97 24423.1 24427.51 24439.47 24366.98 24477.96 24456.31 24411.45 24423.97 24412.54 24403.99 24416.78 24402.66 24421.75 24427.5 24375.92 24423.49 24397.86 24445.55 50572.7 73418.35 58423.37 107210.7 98178.53 138317.4 132069.1 220502.6 311669.5 246055.3 531049.7 541178.6 480532.4 316945.9 533699.2 342613.4 582660.1 389387.5 527053.6 679883.7 575619.9 805759 936609.7 890554.5 764217.3 670764.6 813011.3 NA NA 
NA 24415.15 24432.9 24443.45 24427.13 24439.39 24456.78 24401.31 24433.95 24399.35 24410.71 24465.27 24402.34 24450.26 24414.84 24404.07 24427.63 24377.83 24407.62 24442.19 24406.8 24436.96 24419.08 24460.93 24437.52 24430.61 24459.03 24445.1 24465.18 24423.58 24447.97 24431.76 24436.32 24448.51 24448.19 24437.49 24429.66 24430.88 24448.56 24418.08 24420.95 24423.92 24414.7 24437.55 24393.84 24429.86 24457.4 24451.51 24429.4 24454.52 24405.42 24435.19 24419.8 24403.81 24390.28 24431.53 24416.6 24419.07 24463.14 24446.15 24445.22 24407.84 24437.32 24396.32 24412.34 24395.85 24383.19 24357.54 24417.65 50545.26 73286.65 58250.88 107026 98069.92 138398.6 132216.8 220459 311615.9 245705.7 531242.9 541454.9 481337.9 316979.3 532941.4 342802.3 581992.7 388914.5 526407.5 680409.6 576791.3 804988.2 937065.5 889717.7 763714 671810.8 812060.1 NA NA 
NA 24442.09 24461.57 24421.12 24450.93 24434.65 24468.8 24463.41 24458.22 24424.48 24489.41 24439.48 24438.63 24453.3 24458.81 24432.77 24439.52 24442.56 24422.16 24439.82 24401.08 24433.67 24429.36 24442.3 24459.45 24376.7 24447.87 24434.4 24460.06 24379.36 24452.56 24476.99 24452.49 24407.5 24426.58 24429.05 24415.35 24447.84 24479.08 24452.43 24438.89 24404.48 24431.35 24428.72 24413.45 24425.56 24418.83 24390.82 24418.33 24378.87 24427.07 24400.22 24443.03 24433.04 24479.54 24453.96 24388.68 24383.6 24408.67 24391.33 24428.26 24432.38 24389.46 24451.64 24401.34 24440.3 24401.07 24429.18 24436.17 50627.15 73258.25 58347.89 107133.6 97982 138929.3 132248.2 220155.5 311473.7 246125.2 531750.1 541739.9 480627.7 316604.9 533937.9 342601.1 583136 388712.9 526760.2 679819.6 576292.9 805288 937725.9 892602.8 763682.3 671365.9 811620.9 NA NA 
